video_id,subset,action,class_id,start_frame,end_frame,bbox,tensor_path,file_exists
32959,train,"[88, 1, 70]",57,1,70,"[231, 40, 481, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/32959.pt,True
65009,train,"[51, 1, 58]",32,1,58,"[622, 126, 1450, 1079]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/65009.pt,True
62979,train,"[30, 1, 33]",20,1,33,"[77, 2, 231, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/62979.pt,True
35511,train,"[66, 1, 53]",41,1,53,"[589, 67, 1810, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/35511.pt,True
35517,train,"[66, 1, 33]",41,1,33,"[82, 7, 205, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/35517.pt,True
35516,train,"[66, 1, 42]",41,1,42,"[55, 18, 218, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/35516.pt,True
35518,train,"[66, 1, 35]",41,1,35,"[52, 12, 222, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/35518.pt,True
13630,train,"[9, 1, 90]",6,1,90,"[67, 17, 251, 234]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/13630.pt,True
23782,train,"[85, 1, 63]",55,1,63,"[182, 52, 545, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/23782.pt,True
69290,train,"[59, 1, 59]",37,1,59,"[186, 0, 1101, 720]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/69290.pt,True
69298,train,"[36, 1, 69]",25,1,69,"[356, 40, 877, 720]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/69298.pt,True
21950,train,"[21, 1, 26]",16,1,26,"[74, 13, 227, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/21950.pt,True
21951,train,"[21, 1, 26]",16,1,26,"[96, 16, 231, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/21951.pt,True
57286,train,"[98, 1, 35]",62,1,35,"[73, 13, 209, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/57286.pt,True
00624,train,"[51, 1, 93]",32,1,93,"[42, 6, 278, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/00624.pt,True
00623,train,"[51, 1, 104]",32,1,104,"[54, 6, 272, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/00623.pt,True
00629,train,"[51, 1, 126]",32,1,126,"[69, 23, 613, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/00629.pt,True
00628,train,"[51, 1, 31]",32,1,31,"[677, 98, 1386, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/00628.pt,True
62966,train,"[30, 1, 26]",20,1,26,"[509, 75, 1631, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/62966.pt,True
62964,train,"[30, 1, 78]",20,1,78,"[50, 0, 280, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/62964.pt,True
62968,train,"[30, 1, 45]",20,1,45,"[333, 61, 1614, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/62968.pt,True
57953,train,"[14, 1, 74]",11,1,74,"[214, 53, 566, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/57953.pt,True
01388,train,"[76, 1, 104]",49,1,104,"[137, 16, 531, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/01388.pt,True
01385,train,"[76, 1, 50]",49,1,50,"[670, 44, 1529, 1078]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/01385.pt,True
01384,train,"[76, 1, 56]",49,1,56,"[409, 56, 822, 720]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/01384.pt,True
01383,train,"[76, 1, 124]",49,1,124,"[55, 0, 259, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/01383.pt,True
66644,train,"[73, 1, 79]",46,1,79,"[153, 32, 483, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66644.pt,True
09970,train,"[54, 1, 72]",34,1,72,"[190, 56, 551, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/09970.pt,True
66804,train,"[75, 1, 56]",48,1,56,"[157, 4, 463, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66804.pt,True
23771,train,"[85, 1, 78]",55,1,78,"[23, 2, 558, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/23771.pt,True
23774,train,"[85, 1, 48]",55,1,48,"[70, 18, 219, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/23774.pt,True
08955,train,"[35, 1, 66]",24,1,66,"[163, 54, 555, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/08955.pt,True
35509,train,"[66, 1, 80]",41,1,80,"[48, 0, 273, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/35509.pt,True
51223,train,"[72, 1, 34]",45,1,34,"[700, 66, 1636, 1073]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/51223.pt,True
51221,train,"[72, 1, 85]",45,1,85,"[171, 14, 525, 414]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/51221.pt,True
51226,train,"[72, 1, 66]",45,1,66,"[31, 0, 527, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/51226.pt,True
51225,train,"[72, 1, 81]",45,1,81,"[85, 20, 562, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/51225.pt,True
69283,train,"[57, 1, 68]",36,1,68,"[219, 15, 1044, 720]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/69283.pt,True
69281,train,"[20, 1, 66]",15,1,66,"[148, 9, 605, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/69281.pt,True
50045,train,"[71, 1, 63]",44,1,63,"[58, 16, 228, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/50045.pt,True
65721,train,"[21, 1, 45]",16,1,45,"[136, 14, 521, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/65721.pt,True
65439,train,"[59, 1, 63]",37,1,63,"[159, 1, 521, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/65439.pt,True
63806,train,"[75, 1, 62]",48,1,62,"[234, 38, 498, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/63806.pt,True
00632,train,"[51, 1, 48]",32,1,48,"[53, 14, 218, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/00632.pt,True
00633,train,"[51, 1, 23]",32,1,23,"[81, 16, 223, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/00633.pt,True
00631,train,"[51, 1, 64]",32,1,64,"[40, 15, 252, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/00631.pt,True
00639,train,"[51, 1, 89]",32,1,89,"[180, 45, 574, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/00639.pt,True
57940,train,"[14, 1, 27]",11,1,27,"[690, 97, 1426, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/57940.pt,True
57942,train,"[14, 1, 63]",11,1,63,"[120, 0, 533, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/57942.pt,True
57947,train,"[14, 1, 40]",11,1,40,"[90, 24, 227, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/57947.pt,True
57949,train,"[14, 1, 46]",11,1,46,"[66, 21, 206, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/57949.pt,True
42969,train,"[68, 1, 29]",42,1,29,"[54, 15, 219, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/42969.pt,True
51235,train,"[72, 1, 78]",45,1,78,"[208, 61, 565, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/51235.pt,True
51231,train,"[72, 1, 38]",45,1,38,"[83, 23, 214, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/51231.pt,True
51232,train,"[72, 1, 29]",45,1,29,"[69, 17, 215, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/51232.pt,True
09949,train,"[54, 1, 79]",34,1,79,"[94, 12, 223, 180]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/09949.pt,True
07389,train,"[34, 1, 70]",23,1,70,"[424, 56, 833, 720]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/07389.pt,True
66816,train,"[16, 1, 60]",13,1,60,"[188, 33, 482, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66816.pt,True
66818,train,"[16, 1, 55]",13,1,55,"[157, 8, 461, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66818.pt,True
08942,train,"[35, 1, 35]",24,1,35,"[76, 18, 237, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/08942.pt,True
08944,train,"[35, 1, 34]",24,1,34,"[70, 18, 217, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/08944.pt,True
05238,train,"[77, 1, 36]",50,1,36,"[76, 19, 215, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/05238.pt,True
05728,train,"[3, 1, 27]",2,1,27,"[624, 70, 1587, 1070]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/05728.pt,True
05231,train,"[77, 1, 34]",50,1,34,"[678, 144, 1591, 1078]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/05231.pt,True
05233,train,"[77, 1, 101]",50,1,101,"[248, 9, 595, 360]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/05233.pt,True
66038,train,"[88, 1, 61]",57,1,61,"[197, 11, 490, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66038.pt,True
22120,train,"[38, 1, 29]",26,1,29,"[73, 14, 221, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/22120.pt,True
22121,train,"[38, 1, 43]",26,1,43,"[74, 16, 221, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/22121.pt,True
51236,train,"[72, 1, 82]",45,1,82,"[176, 54, 564, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/51236.pt,True
65731,train,"[38, 1, 45]",26,1,45,"[160, 18, 467, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/65731.pt,True
17711,train,"[1, 1, 69]",0,1,69,"[289, 9, 783, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/17711.pt,True
17710,train,"[1, 1, 60]",0,1,60,"[196, 15, 521, 414]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/17710.pt,True
17712,train,"[1, 1, 45]",0,1,45,"[673, 90, 1571, 1072]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/17712.pt,True
33267,train,"[23, 1, 64]",17,1,64,"[408, 49, 805, 720]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/33267.pt,True
33266,train,"[23, 1, 64]",17,1,64,"[68, 3, 234, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/33266.pt,True
33269,train,"[23, 1, 62]",17,1,62,"[132, 0, 506, 477]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/33269.pt,True
63236,train,"[7, 1, 39]",4,1,39,"[81, 19, 207, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/63236.pt,True
63231,train,"[7, 1, 79]",4,1,79,"[128, 8, 517, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/63231.pt,True
63232,train,"[7, 1, 132]",4,1,132,"[112, 28, 507, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/63232.pt,True
09954,train,"[54, 1, 32]",34,1,32,"[753, 142, 1517, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/09954.pt,True
09956,train,"[54, 1, 30]",34,1,30,"[736, 143, 1527, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/09956.pt,True
09953,train,"[54, 1, 75]",34,1,75,"[423, 55, 817, 720]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/09953.pt,True
66820,train,"[17, 1, 49]",14,1,49,"[168, 14, 461, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66820.pt,True
65540,train,"[1, 1, 48]",0,1,48,"[167, 19, 480, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/65540.pt,True
07394,train,"[34, 1, 83]",23,1,83,"[106, 23, 557, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/07394.pt,True
07397,train,"[34, 1, 44]",23,1,44,"[69, 12, 217, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/07397.pt,True
07390,train,"[34, 1, 29]",23,1,29,"[737, 142, 1494, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/07390.pt,True
07391,train,"[34, 1, 27]",23,1,27,"[685, 146, 1545, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/07391.pt,True
07392,train,"[34, 1, 31]",23,1,31,"[627, 134, 1450, 1069]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/07392.pt,True
07393,train,"[34, 1, 53]",23,1,53,"[428, 47, 1680, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/07393.pt,True
07399,train,"[34, 1, 56]",23,1,56,"[68, 10, 222, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/07399.pt,True
22116,train,"[38, 1, 31]",26,1,31,"[710, 70, 1594, 1070]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/22116.pt,True
22115,train,"[38, 1, 53]",26,1,53,"[403, 57, 843, 720]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/22115.pt,True
32953,train,"[88, 1, 29]",57,1,29,"[71, 16, 215, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/32953.pt,True
32955,train,"[88, 1, 28]",57,1,28,"[68, 11, 229, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/32955.pt,True
57638,train,"[29, 1, 50]",19,1,50,"[94, 19, 238, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/57638.pt,True
57635,train,"[29, 1, 72]",19,1,72,"[150, 24, 521, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/57635.pt,True
57632,train,"[29, 1, 21]",19,1,21,"[689, 87, 1577, 1074]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/57632.pt,True
57633,train,"[29, 1, 74]",19,1,74,"[131, 0, 560, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/57633.pt,True
17019,train,"[60, 1, 41]",38,1,41,"[93, 20, 203, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/17019.pt,True
17013,train,"[60, 1, 74]",38,1,74,"[57, 0, 231, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/17013.pt,True
17017,train,"[60, 1, 73]",38,1,73,"[93, 12, 562, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/17017.pt,True
17014,train,"[60, 1, 75]",38,1,75,"[233, 13, 524, 414]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/17014.pt,True
17015,train,"[60, 1, 93]",38,1,93,"[229, 14, 528, 414]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/17015.pt,True
38524,train,"[13, 1, 68]",10,1,68,"[54, 0, 261, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/38524.pt,True
38527,train,"[13, 1, 40]",10,1,40,"[777, 24, 1651, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/38527.pt,True
38529,train,"[13, 1, 91]",10,1,91,"[88, 0, 502, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/38529.pt,True
33274,train,"[23, 1, 27]",17,1,27,"[73, 14, 213, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/33274.pt,True
33273,train,"[23, 1, 32]",17,1,32,"[70, 11, 209, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/33273.pt,True
35512,train,"[66, 1, 47]",41,1,47,"[744, 20, 1666, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/35512.pt,True
63228,train,"[7, 1, 35]",4,1,35,"[693, 88, 1401, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/63228.pt,True
66297,train,"[68, 1, 56]",42,1,56,"[210, 7, 477, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66297.pt,True
58503,train,"[73, 1, 25]",46,1,25,"[82, 14, 223, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/58503.pt,True
58508,train,"[73, 1, 65]",46,1,65,"[182, 52, 551, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/58508.pt,True
66742,train,"[15, 1, 69]",12,1,69,"[155, 31, 517, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66742.pt,True
66743,train,"[15, 1, 55]",12,1,55,"[202, 29, 478, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66743.pt,True
48105,train,"[95, 1, 71]",60,1,71,"[222, 16, 525, 414]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/48105.pt,True
13702,train,"[57, 1, 44]",36,1,44,"[36, 0, 220, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/13702.pt,True
65242,train,"[34, 1, 77]",23,1,77,"[179, 18, 530, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/65242.pt,True
65241,train,"[34, 1, 64]",23,1,64,"[159, 26, 477, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/65241.pt,True
13636,train,"[9, 1, 112]",6,1,112,"[55, 27, 520, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/13636.pt,True
13632,train,"[9, 1, 61]",6,1,61,"[428, 69, 853, 720]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/13632.pt,True
13631,train,"[9, 1, 61]",6,1,61,"[463, 67, 856, 720]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/13631.pt,True
57276,train,"[98, 1, 94]",62,1,94,"[62, 6, 245, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/57276.pt,True
57277,train,"[98, 1, 40]",62,1,40,"[794, 68, 1572, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/57277.pt,True
57287,train,"[98, 1, 35]",62,1,35,"[76, 11, 211, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/57287.pt,True
57284,train,"[98, 1, 38]",62,1,38,"[80, 14, 228, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/57284.pt,True
57283,train,"[98, 1, 48]",62,1,48,"[62, 17, 218, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/57283.pt,True
66355,train,"[94, 1, 66]",59,1,66,"[195, 6, 478, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66355.pt,True
65403,train,"[20, 1, 77]",15,1,77,"[175, 17, 495, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/65403.pt,True
11770,train,"[55, 1, 78]",35,1,78,"[129, 28, 517, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/11770.pt,True
11773,train,"[55, 1, 48]",35,1,48,"[85, 9, 215, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/11773.pt,True
17026,train,"[60, 1, 88]",38,1,88,"[189, 63, 546, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/17026.pt,True
64288,train,"[17, 1, 47]",14,1,47,"[143, 25, 514, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/64288.pt,True
64284,train,"[17, 1, 48]",14,1,48,"[724, 29, 1675, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/64284.pt,True
64281,train,"[17, 1, 61]",14,1,61,"[222, 13, 524, 414]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/64281.pt,True
64280,train,"[17, 1, 54]",14,1,54,"[20, 13, 258, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/64280.pt,True
64283,train,"[17, 1, 23]",14,1,23,"[625, 111, 1483, 1063]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/64283.pt,True
17733,train,"[1, 1, 79]",0,1,79,"[186, 63, 551, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/17733.pt,True
05729,train,"[3, 1, 45]",2,1,45,"[300, 12, 1202, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/05729.pt,True
05230,train,"[77, 1, 83]",50,1,83,"[172, 1, 601, 414]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/05230.pt,True
05234,train,"[77, 1, 80]",50,1,80,"[43, 22, 593, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/05234.pt,True
38534,train,"[13, 1, 46]",10,1,46,"[77, 17, 218, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/38534.pt,True
38532,train,"[13, 1, 38]",10,1,38,"[74, 22, 205, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/38532.pt,True
38530,train,"[13, 1, 47]",10,1,47,"[138, 36, 517, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/38530.pt,True
63214,train,"[49, 1, 62]",31,1,62,"[183, 52, 544, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/63214.pt,True
66606,train,"[14, 1, 65]",11,1,65,"[183, 26, 437, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66606.pt,True
66351,train,"[93, 1, 54]",58,1,54,"[214, 7, 518, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66351.pt,True
65890,train,"[12, 1, 61]",9,1,61,"[182, 14, 465, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/65890.pt,True
28205,train,"[86, 1, 57]",56,1,57,"[76, 13, 544, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/28205.pt,True
28204,train,"[86, 1, 79]",56,1,79,"[634, 35, 1554, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/28204.pt,True
28202,train,"[86, 1, 68]",56,1,68,"[223, 16, 527, 414]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/28202.pt,True
